text,user/name
"Despite the delay to the season we are thrilled to be able to share our anticipated F1 content so... Lights, camera, ACTION! Watch full content with  Renault F1 Team driver Daniel Ricciardo here:  https://bit.ly/2M8RflS 
#EveryDayBrighter #RSspirit",bp
"Although the current crisis has meant a delay to the season, we still have some great content filmed pre-2020 for our F1 fans to sink their teeth into. Find out what happens when one man’s creative vision is another man’s race against the clock. Here’s a quick look at our video with Renault F1 Team racing driver Daniel Ricciardo. 
Will Daniel make his flight? Stay tuned to our social channels for the full episode coming soon.  #EverydayBrighter #RSspirit #DanielRicciardo",bp
"No, what you’re seeing isn’t an illusion – it’s the ultimate test in polymer strength, durability and efficiency. Learn more about the incredible work that goes on at our Shanghai Technology Center. #SoothingScience https://exxonmobil.co/3ghWVXf",ExxonMobil
See why our geologists rely on rocks when looking for big energy discoveries.,ExxonMobil
See how our products play a critical role during medical emergencies.,ExxonMobil
Hva skal vi leve av i framtiden? Hvor kommer framtidens energi fra?,Equinor
"Stemningsrapport fra havet – her feires også jul, med god mat, herlige mennesker, musikk og god stemning! Tusen takk for fantastisk innsats alle sammen, onshore og offshore ☺ Vi ønsker alle sammen en fredfull høytid og et godt nytt år!",Equinor
Julefreden har senket seg på Åsgard A og hele lederlaget bistod forpleining med å servere julemiddagen ved bordene i messa på julekvelden. Alle korrekt antrukket i ekte Downton Abbey stil. 🍴👔,Equinor
All of our retail staff have been doing their upmost to keep the nation smiling during this time. In particular our pair of dancing twins. You can read more about what bp has been doing here: https://on.bp.com/2SWcNWv,bp
"So that our customers can continue to shop for their essentials safely, we have implemented several safety measures throughout our bp M&S sites. Check out some of the things that we have being doing below. If you have any concerns about your local bp we would like to hear your feedback via this link https://on.bp.com/2xG3Ppa so that we can work our hardest to keep you as safe as possible",bp
This #MentalHealthAwarenessWeek we have some great advice from our retail staff about how they stay positive & maintain mental wellbeing during this challenging time. Why not check it out? #InThisTogether,bp
"Our bp-supported Paralympians are still training like champions, despite COVID-19 putting a hold on their plans for gold this year. To celebrate #GlobalAccessibilityAwarenessDay, our para athletes share a message on the importance of staying strong and harnessing our energy within - now more than ever - to keep going through this difficult time. #GAAD Kare Adenegan ParalympicsGB Paralympic Games",bp
bp is supporting Mind this #MentalHealthAwarenessWeek. You can also support Mind through our BPme Rewards partnership with For Good Causes which allows our customers to donate loyalty points to a charity of their choice. Register for BPmeRewards today: https://bit.ly/2r0Zt89,bp
"We're proud that we were able to extend our offer of free fuel to emergency services vehicles in the UK to Blood Bike charities, helping them to deliver vital blood and sample supplies, getting people safely through this pandemic.Learn more from bp employee and SERV volunteer Kim: https://on.bp.com/ITT #InThisTogether",bp
"See one way you can stay cool this summer with this simple, energy-saving tip.",ExxonMobil
"As one of the world’s largest producers of helium, we know it does a lot more than just make balloons float. Find out one of helium’s extra special talents when it’s extra cold. #WowOfScience",ExxonMobil
"Today we join the Oil and Gas Climate Initiative in announcing  a new target to decrease the carbon intensity of Upstream oil and gas operations. In addition, we remain on track to reduce flaring by 25% and methane emissions company-wide by 15% by the end of this year, compared to 2016 levels.

For more information on the OGCI carbon intensity goal, see today’s announcement. https://exxonmobil.co/3j7dxDH #OGCI",ExxonMobil
"Stemningsrapport fra havet – her feires også jul, med god mat, herlige mennesker, musikk og god stemning! Tusen takk for fantastisk innsats alle sammen, onshore og offshore ☺ Vi ønsker alle sammen en fredfull høytid og et godt nytt år!",Equinor
"To all our family and friends across the world, happy holidays! May the day be filled with traditions and good fun. 🎄 🎅 ☃",Equinor
"21 December update:  This is our final post from our graduates in South Korea. Julie and Halvor traveled home to Norway for the holidays to enjoy time with family and friends. Thank you for following along on their journey, and we wish our Statoil graduates well in the new year. 🎉
-------------

Meet Julie and Halvor – our Statoil engineering graduates on location in South Korea! They will be here for 3 months working 👷 with the construction work for Johan Sverdrup – an enormously important offshore project for Statoil. They are very excited 😃 to learn more about our technology, projects and drilling team in a new environment – and of course, to experience a new culture and meet very nice people. We hope you will follow along over the coming months. ☺",Equinor
"This year we announced our ambition to become a net zero company by 2050 or sooner, & to help the world get there too. bp's 2020 Advancing Low Carbon programme showcases 76 activities big & small that are delivering a better carbon outcome: www.bp.com/advancinglowcarbon #bpNetZero",bp
We couldn't be prouder of the bp retail team at the M&S Cheriton store – helping vulnerable customers Lynne and David to get the groceries they needed during lockdown. You can read more about this story here: https://on.bp.com/ITT Got a story of your own like Lynne's? We'd love to hear it. #InThisTogether,bp
Thousands of customers handle our fuel pumps every day.  That's why bp has installed on-the-nozzle hand protection on fuel pumps at all of our bp M&S retail stations across the UK. Learn more about what bp is doing here:  https://on.bp.com/2SWcNWv,bp
Historien som gikk under radaren: Det kunne betydd slutten for havvind 💨 i Storbritannia. Rune Rønvik sørget for at det ikke ble det. 👊 Les mer 👉https://www.statoil.com/no/magazine/offshore-wind-radar-mitigation.html,Equinor
"The story that went under the radar: It could have been the end of UK offshore wind. 💨 Rune Rønvik made sure it wasn’t.👊
Read the full story 👉 http://social.statoil.com/SB",Equinor
"Geologists and engineers from our Austin, Texas ☀️ office stepped away from their desks for a few days in a hands-on class 🔎 to better understand the rock formations above ⬆ and below ⬇ ground. Aside from all the fun, field trips like this help our teams 👷 have better discussions about where we are drilling and how to do it smarter - and safer. 👌",Equinor
See how we’re using supercomputers to power what we do every day.,ExxonMobil
We’ve partnered with the National Renewable Energy Laboratory to research lower-emission energy solutions. Take a look around their Colorado campus to see what we’re working on.,ExxonMobil
"To cut down on home energy bills this summer, consider cooking on the grill instead of a stovetop, which can raise the temperature of your kitchen.",ExxonMobil
"To celebrate #GivingTuesdayNow we’re highlighting ways bp colleagues and customers can donate to the charities of their choice: 
• Following an employees ideas competition, bp staff can now swap reward and recognition points for a charity donation – to a global or local charity of their choice
• bpme app users can donate rewards to +17,000 charities – including hundreds of UK NHS Trusts and hospitals 
Read on https://on.bp.com/giving #InThisTogether",bp
We're proud of the Aramark catering team – cooking up a storm at our Sunbury offices and providing thousands of meals a week for food banks in the local community 👏👏👏,bp
"We’re expanding our long-standing relationship with one of the UK’s largest city social care charities, the VSA, who are delivering critical care and support to vulnerable people in Aberdeen. To help, we’re 
• Donating food and housekeeping items
• Providing PPE, iPads and Kindles to enable vulnerable residents to keep in much-needed video contact with their loved ones and also download books
• Launching a funding page for employees to donate to the appeal
• Pledging to raise £100,000 to mark their 150th anniversary celebration this year.
Find out more: https://on.bp.com/aberdeen #InThisTogether",bp
We’re collaborating with @New Mexico State University to develop breakthrough solutions for the reuse of produced water.,ExxonMobil
"In appreciation of frontline workers in our communities, we’re providing 130,000 gallons of fuel and tens of thousands of dollars’ worth of gas gift cards.",ExxonMobil
Our $450k in contributions for Houston-area relief included essential #PPE for first responders like the Spring Fire Department.,ExxonMobil
"21 December update:  This is our final post from our graduates in South Korea. Julie and Halvor traveled home to Norway for the holidays to enjoy time with family and friends. Thank you for following along on their journey, and we wish our Statoil graduates well in the new year. 🎉
-------------

Meet Julie and Halvor – our Statoil engineering graduates on location in South Korea! They will be here for 3 months working 👷 with the construction work for Johan Sverdrup – an enormously important offshore project for Statoil. They are very excited 😃 to learn more about our technology, projects and drilling team in a new environment – and of course, to experience a new culture and meet very nice people. We hope you will follow along over the coming months. ☺",Equinor
"Our Mariner project will support 700 jobs, but that's not all. To learn about our oil field exploration off the North-East coast of Scotland, click here: https://ukenergy.statoil.com/upstream",Equinor
"21 December update:  This is our final post from our graduates in South Korea. Julie and Halvor traveled home to Norway for the holidays to enjoy time with family and friends. Thank you for following along on their journey, and we wish our Statoil graduates well in the new year. 🎉
-------------

Meet Julie and Halvor – our Statoil engineering graduates on location in South Korea! They will be here for 3 months working 👷 with the construction work for Johan Sverdrup – an enormously important offshore project for Statoil. They are very excited 😃 to learn more about our technology, projects and drilling team in a new environment – and of course, to experience a new culture and meet very nice people. We hope you will follow along over the coming months. ☺",Equinor
In our BP M&S sites across the UK we have been implementing safety measures so that our staff & customers can #staysafe. We understand that due to the rapidly evolving situation things may still not be perfect. If you have any concerns about your local BP we would like to hear your feedback via this link https://on.bp.com/2xG3Ppa so that we can work our hardest to keep you as safe as possible,bp
Our BPme app helps our customers #staysafe by allowing them to pay for fuel from within their own vehicle. Download BPme today: https://on.bp.com/386EmBt #InThisTogether #BPme #PhoneFuelGo,bp
"An important message from our colleagues at @Castrol -  the sooner we stop the spread, the sooner we can get back on the road. Stay home. Stay Safe. #HangUpYourKey #InThisTogether",bp
"We're at the Science Museum today where the winner of our Young Imagineer's competition will be announced shortly. We've enjoyed presentations from all ten of our finalists, who are aspiring inventors with fantastic ideas on how to make tomorrow's world a better place - tune in now to see the winner!",Equinor
"21 December update:  This is our final post from our graduates in South Korea. Julie and Halvor traveled home to Norway for the holidays to enjoy time with family and friends. Thank you for following along on their journey, and we wish our Statoil graduates well in the new year. 🎉
-------------

Meet Julie and Halvor – our Statoil engineering graduates on location in South Korea! They will be here for 3 months working 👷 with the construction work for Johan Sverdrup – an enormously important offshore project for Statoil. They are very excited 😃 to learn more about our technology, projects and drilling team in a new environment – and of course, to experience a new culture and meet very nice people. We hope you will follow along over the coming months. ☺",Equinor
"Friendly reminder that applications for our graduate positions are due 31 October. 😊 For our UK positions, the due date is 4 November. Full details here 👉 http://social.statoil.com/yx 

And a fun fact - our graduates come from many backgrounds and experiences, including former swimming champion 🏊 and economic analysis graduate Rune Johansen.",Equinor
"Our offices may be closed, but our catering teams are still at work – preparing 7,000 meals a week to support a local foodbank in England, alongside our catering partner Aramark. By fast-freezing and dispatching meals, BP kitchens are playing a small part in helping to meet growing demands on foodbank services during the COVID-19 crisis. Find out more: https://on.bp.com/foodbank #InThisTogether",bp
We’re concerned about the impact COVID-19 will have on people’s mental as well as physical health. The effects are being felt today and will continue into the months ahead. That’s why we’re supporting mental health charity Mind to help more people access their vital support across the UK. It’s one of our largest ever charitable donations – and for good reason. Find out more: on.bp.com/Mind #InThisTogether,bp
"We’re funding the supply of free fuel to four air ambulances in England and Wales, as they continue their life-saving charity work during the COVID-19 crisis. We’ll continue fuelling emergency service road vehicles across the UK and will look for more ways we can support. Find out more: on.bp.com/AirBP #InThisTogether",bp
"Have questions about what it's really like to be a Statoil graduate? (aside from drinking lots of coffee ☕ of course!)

Tina works in Norway for our people development team. John works in the US for our geology team. Both are current Statoil graduates who joined us through our corporate graduate programme. They will answer questions on our LinkedIn page for 1 hour on 24 October starting at 9:00 Houston / 16:00 Oslo 👉 https://www.linkedin.com/company/statoil",Equinor
The St. John’s team gave a warm welcome last week to CEO Eldar Sætre who was happy to join the office in our Ronald McDonald House fundraiser for kids. 😊,Equinor
Lurer du på hvordan du kan se om utdannelsen din passer for Statoil? Meld deg på instituttbesøket vårt her 👉 http://social.statoil.com/UKAvisit,Equinor
"We’re in this together
Marks and Spencer, BP and Deliveroo are here to help. You can now get M&S products from your local BP on Deliveroo with no delivery fee when you spend £10.
*See T&Cs in the comments.",bp
Stay safe during this time. Love from Wild Bean Cafe.,bp
"Do you know about our BP Educational Service (BPES)? As schools close, BPES can help you with free teaching resources. The educational materials based on UK curricula, bring classroom topics to life for 4-19 year olds and have been developed by teachers and education specialists. We are working on providing additional materials for home learning. Discover these free resources online now: bp.com/bpes",bp
We’re helping those on the front lines of fighting the pandemic with critical supplies. We're #AllTogether in this.,ExxonMobil
"Thanks to the ingenuity and quick thinking of our employees, we’ve created a new process and supply chain in just a matter of weeks to produce up to 160,000 gallons of medical-grade hand sanitizer to donate to frontline workers and first responders across the United States. https://exxonmobil.co/2VxiImw",ExxonMobil
"When Univar Solutions needed thousands of gallons of disinfectant for the Transportation Security Administration, we stepped in to help, increasing isopropyl alcohol production to help keep frontline workers safe.",ExxonMobil
"Se ""Innovation challenge"" finalistene og stem på din favoritt. 🏆 Vinnerne får et internship hos oss neste sommer! Sjekk ut 👉
https://www.statoil.com/en/how-and-why/uka-2017-challenge.html",Equinor
"Vi markerer at det er 10 år siden StatoilHydro-fusjonen, 🎉 og bruker sjansen til å se framover. 🔜 Statoil ønsker å være med på å drive utviklingen mot et lavkarbonsamfunn, og bidra til fortsatt verdiskaping. Les mer om hvilke nye grep vi tar innenfor både olje og gass samt fornybar, 💡innovasjon og digitalisering!",Equinor
New graduate positions have been posted in multiple locations 👉 http://social.statoil.com/y8. Know a recent Master or Ph.d. graduate - or someone in their final year of a graduate program? Tag them in the comments and help us spread the word about a cool opportunity! 😎,Equinor
The #COVID19 pandemic is an unprecedented health challenge for our world. So the BP Foundation is donating $2M USD to the United Nations FoundationSolidarity Response Fund for the World Health Organization (WHO)  These funds will help patients get the care they need. #WeAreInThisTogether https://on.bp.com/CovidFundDonation,bp
"We're mobilising BP's resources across the UK to help get people safely through this pandemic:
• Free fuel for emergency service vehicles
• Delivery of food & convenience purchases to those that need it with no delivery charges
And we'll look for more ways to contribute https://on.bp.com/2xbRdVP",bp
"It was great to welcome Year 9 students from  Bradfield College, Didcot Girls' School, Langtree School,  Theale Green School and Thamesmead School to BP’s Technology Centre in Pangbourne. For #IWD2020 we asked what “an equal world is an enabled world” meant to them and looked at some surprising careers that studying #STEM subjects can lead to  https://on.bp.com/38tXQzL",bp
"We’ve teamed up with the TX Restaurant Relief Fund to provide 6,000 meals to those on the Houston-area frontlines. #TXRestaurantReliefFund #AmericaWorksTogether",ExxonMobil
"To help healthcare workers on the frontline, we’ve upped our monthly production of raw materials to make hundreds of millions more face masks.",ExxonMobil
We’ve upped our monthly production of raw materials to make hundreds of millions more face masks and thousands of tonnes of hand sanitizer to help with the COVID-19 response.,ExxonMobil
"We kicked off #InternationalWomensDay2020 at BP’s Technology Centre in Pangbourne with a visit by Bradfield College, Didcot Girls' School, Langtree School,  Theale Green School and Thamesmead School students, to find out about the amazing careers that studying #STEM subjects can lead to https://on.bp.com/3cEd1tt",bp
"Our Swipe to Win promotion is back! To be in with a chance of winning up to 500,000 points, all you need to do is swipe your BPme Rewards card in-store or transact using your BPme app 💸 #Swipetowin #BP #BPmeRewards #win  T&Cs apply. Learn more here: https://on.bp.com/2pIKH5L",bp
"Another BP forecourt has added 150kW electric vehicle charging. Make sure you grab a coffee at Wild Bean Cafe while your car is charging. Treat yourself, you deserve it! ☕️",bp
How do you refuel at the pump while also staying safe? We’ve compiled a few tips to practice every time you stop for gas.,ExxonMobil
"To help combat COVID-19, we are supplying isopropyl alcohol to E.T. Browne Drug Co., maker of Palmer's personal care products. These supplies will help this small business mass produce hand sanitizer for those who need it most.",ExxonMobil
We’ve announced several donations in communities where we operate to help with the impacts of COVID-19. The funds support initiatives like remote education and hunger relief. https://exxonmobil.co/3dOkAyu,ExxonMobil
Hva om framtiden hadde besøkt oss i dag? Hva hadde hun sett?,Equinor
«Songa Enabler» er en av de tryggeste og mest miljøvennlige rigger tilgjengelige i dag. Den er spesialkonstruert for arbeid i kaldt klima og har en rekke avanserte sikkerhetssystemer om bord. Derfor bruker vi den til forsvarlig og sikker leteboring i Barentshavet. Les mer 👉 http://social.statoil.com/tZ,Equinor
«Songa Enabler» er en av de tryggeste og mest miljøvennlige rigger tilgjengelige i dag. Den er spesialkonstruert for arbeid i kaldt klima og har en rekke avanserte sikkerhetssystemer om bord. Derfor bruker vi den til forsvarlig og sikker leteboring i Barentshavet. Les mer 👉 http://social.statoil.com/t,Equinor
"The six finalists for the 2020 #bpusc BP Ultimate STEM Challenge have been chosen from over 4,000 ‎entries across the UK. The next step is an all-day hackathon in March at BP’s learning centre in Sunbury, where ‎they’ll work alongside their peers, mentors and our BP volunteers to bring their #WearableTech designs to life https://on.bp.com/3c6Ecgu ‎with STEM Learning. Congratulations, finalists!",bp
"Wild Bean Cafe and Polar charging, a great combination.",bp
"More than a job: meet Fabio Montemurro, as he shares his passion for working towards a #bpNetZero #lowcarbon future. Fabio’s work matches his personal belief that you should leave the world in a better place than you found it. As such, he is determined to play his part in the fight against climate change – while working for BP  https://on.bp.com/37FOxMY",bp
Learn more about our collaboration with the Global Center for Medical Innovation to rapidly redesign and manufacture reusable masks and face shields to help alleviate the shortage: exxonmobil.co/2wbuN7e,ExxonMobil
We’re helping to redesign and accelerate production of face masks and shields that can be sterilized and reused to help alleviate the shortage for medical workers and first responders. https://exxonmobil.co/2wbuN7e,ExxonMobil
"To meet the needs of medical professionals on the frontlines of the COVID-19 pandemic, we’re maximizing production of polypropylene, which is used in face masks, surgical gowns and other essential supplies.",ExxonMobil
«Songa Enabler» er en av de tryggeste og mest miljøvennlige rigger tilgjengelige i dag. Den er spesialkonstruert for arbeid i kaldt klima og har en rekke avanserte sikkerhetssystemer om bord. Derfor bruker vi den til forsvarlig og sikker leteboring i Barentshavet. Les mer 👉 http://social.statoil.com/tZ,Equinor
«Songa Enabler» er en av de tryggeste og mest miljøvennlige rigger tilgjengelige i dag. Den er spesialkonstruert for arbeid i kaldt klima og har en rekke avanserte sikkerhetssystemer om bord. Derfor bruker vi den til forsvarlig og sikker leteboring i Barentshavet. Les mer 👉 http://social.statoil.com/tZ,Equinor
"Hip hip hurray! 🎉 100 000 thanks to our 100 000 followers! 💯 From Norway to Brazil to Tanzania and more, you represent a global population 🌏 passionate about shaping the future of energy. And we’re right there with you. So write a comment ✏️ and let us know what kinds of things you’d like to see more of here on our Facebook page. We’re listening.☺",Equinor
"One bold new ambition – #bpNetZero 
Ten aims to help get us there: https://on.bp.com/3206xjM",bp
"We're delighted to announce that, in partnership with Lonelyleap Film, BP has won a gold award in Communicate magazine's 2020 Corporate Content Awards for ‘best use of video’ for the documentary 'Portrait of an Artist'. Produced to mark 30 years of supporting the #BPPortraitAward at the National Portrait Gallery, the film tells the stories behind the artists exhibiting in the 2019 awards: https://on.bp.com/2Lwdsej",bp
BP is aiming to become a net zero company by 2050 or sooner #bpNetZero,bp
"Our focus is protecting the health and safety of our employees and customers. We are working with wholesalers, retailers and personnel to implement enhanced measures at service stations for safety and convenience. We also encourage customers to use our Exxon Mobil Rewards+ ™ app to limit contact with surfaces. Read more: https://exxonmobil.co/3dC7cO1",ExxonMobil
"Our Baton Rouge Chemical Plant is one of the world’s largest producers of isopropyl alcohol, one of the main ingredients in medical hand sanitizer. We’re helping fight the coronavirus by supplying it to communities in need.",ExxonMobil
"During these challenging times, our first priority is the safety of our employees, their families and the communities where we operate. Read about the important steps we’re taking to protect our workforce while continuing to meet essential energy and product demand during the COVID-19 pandemic: https://exxonmobil.co/2wGHt69",ExxonMobil
Aasta Hansteen topside is now on board the heavy transport vessel that will bring her home to 🌏 Norway. The beautiful lady weighs 24 000 tonns 💪 and in a few days she will start her two month long journey from Hyundai Heavy Industries in South Korea to Norway.,Equinor
Plattformdekket til Aasta Hansteen står nå på dekket til fraktefartøyet som skal frakte henne hjem til 🌏 Norge. Den flotte damen veier 24 000 tonn 💪 og om noen dager legger hun ut på den omlag to måneder lange reisen fra Hyundai sitt verft i Sør-Korea til Norge.,Equinor
"Our hearts are with our colleagues, family, friends and all those affected by Hurricane Harvey along the Texas Gulf coast. ❤ To aid in disaster relief efforts, we’re donating $250 000 to the American Red Cross. If you’d like to personally donate, you can do so here 👉 https://www.redcross.org/donate/hurricane-harvey",Equinor
"Join our webcast at 14.30 GMT today, to find out more about #bpNetZero. http://on.bp.com/Webcast",bp
,bp
,bp
"These are challenging times for our people, families and communities. We are closely monitoring guidance from our elected officials, the World Health Organization (WHO) and the CDC as we work to protect against the spread of #COVID19.",ExxonMobil
"For 15 years, the partnerships through our Women’s Economic Opportunity Initiative have helped women across 90 countries reach their economic potential by raising income, championing entrepreneurship, increasing agricultural productivity and expanding access to technology. #InternationalWomensDay",ExxonMobil
"At the University of Texas, our fellows are researching new ways to provide energy with fewer emissions.",ExxonMobil
Full rulle når Statoil og Øygarden Kommune varmet opp til sykkel VM denne uken. Lokale krefter skaper 🙌  engasjement frem mot 🚴🏽  🚴🏽  sykkel VM i Bergen og Øygarden og det var god stemning da Thor Hushovd og Dag Otto Lauritzen besøkte Statoil Sture & Kollsnes.,Equinor
Sjekk http://social.statoil.com/graduate2017 for å lese om graduate programmet vårt – ledige stillinger på flere lokasjoner. Kanskje du finner noe for deg!,Equinor
"Statoil støtter morgendagens helter innen 🎿idrett, 🎼kultur og 🎓 utdannelse. Vi er stolte over å støtte Toppidrettsveka og aktivitetene i Aure kommune og i Trondheimsregionen. Anlegget på Tjeldbergodden har denne uken innlosjert 156 toppidrettsutøvere og deltakere under Toppidrettsveka. 👍 Takk for besøket!",Equinor
Three million truck drivers in the U.S. spend an average of 240 days a year away from home. That's why we've partnered with Pedigree US through the Mutts4Trucks program to pair long-haul drivers with loyal canine companions.,ExxonMobil
We’ve provided nearly $100K over two years to the I-20 Wildlife Preserve in the Permian Basin. We aim to conserve the area’s natural beauty with the help of local champions like Elaine Magruder.,ExxonMobil
"To celebrate National Engineering Week, we asked a few of our engineers what they love most about their jobs. #engineering",ExxonMobil
This Wednesday at 14:30 GMT our chief executive Bernard Looney will share his ambitions for BP & the role we aspire to play in the world. Register to join the live webcast now: https://on.bp.com/Webcast,bp
Cold mornings call for hot coffee . Find your local BP here & grab your morning pick-me-up: https://on.bp.com/2GtDfB2,bp
"Today Bernard Looney steps up as BP's new chief executive. Get to know more about Bernard, what to expect in the first few days of his leadership and the issues that matter to him most https://on.bp.com/2Ousy4P",bp
"Remembering the EPIC time TV 2 Sporten live broadcast 📺 the Liverpool FC v Hull City AFC match ⚽️ from our very own Troll A platform in the North Sea. Pretty cool, right?",Equinor
Husker du TV 2 Sporten sin direktesending 📺 fra Troll A? Vi fikk besøk av det skinnende PL trofeet 🏆 og jubelen sto i taket på plattformen da ⚽️ Liverpool slo Hull i rundens kamp. Håper neste sesong bringer like mye glede og spenning!,Equinor
"23 August ➡ Kick-off ➡ UKA Innovation Challenge, where you and your team 👫 can win 🏆 a summer internship in Statoil 2018!",Equinor
Each year we host the Introduce a Girl to Engineering Day program to show middle school-aged girls the possibilities of an engineering career. #engineering #STEM,ExxonMobil
"Did you know that one of the developers of the lithium-ion battery started his career and research at ExxonMobil? This #NationalBatteryDay, take a look at some of the ways it powers our world.",ExxonMobil
We’ve forged groundbreaking partnerships around the world to research and develop lower-emission energy solutions.,ExxonMobil
It’s all hands to the pump to make the perfect coffee & we make it the best. We can almost smell those freshly ground beans…..what’s your favourite WBC coffee? Comment below! ☕ visit our Wild Bean page here: https://on.bp.com/2LjFRn8,bp
"Our latest economic impact report shows that in 2018 we contributed £10 billion to UK GDP, boosting the economy so the country can keep advancing. Find out more at http://bp.com/ukeir",bp
"This January, choose from a huge range of products in store and get 5p off per litre when you buy any two selected products (don't say we don't treat you) #BP #greatdeals",bp
Eventyren i Nord – sykkelløpet Arctic Race of Norway er i gang 🏁 for femte året på rad. Her er det topp stemming med fantastiske mennesker som heier på sidelinjen mens fargerike syklister suser forbi. 🚴🏽 Da er det enkelt å være stolt sponsor.😍,Equinor
"We are sailing! Den første av fem vindturbiner 💨 💨 for verdens første flytende havvindpark, Hywind Scotland pilot park, har forlatt Stord med kurs for 👉 Scotland.",Equinor
Lots of love for our favorite visitor on World Emoji Day. ❤️,Equinor
"Our geologists are like Earth’s detectives, studying rocks and their movements over the past 4.5 billion years.",ExxonMobil
How does natural gas help around the kitchen? Watch to find out.,ExxonMobil
"Did you know that energy usage actually dips below average today? As friends and family gather to watch the big game together, they make energy efficiency the real winner.",ExxonMobil
"It's great to hear from Relocate Global that students from TASIS The American International School in England have entered this year’s BP ‎Ultimate STEM Challenge. https://on.bp.com/38A58T7 

Jill Douglas, #BP's UK schools education manager, said: “We are proud to ‎continue to invest in education in the UK. Initiatives like the #bpusc help to inspire and raise the ‎aspirations of young people and relate school subjects with future careers in science, technology, ‎engineering and maths.”

STEM Learning",bp
"Say hello to marshmallow with our luxury hot chocolate range. Pick up one in store today & share with someone special! #wildbeancafe #luxury #hotchocolate  
Visit https://on.bp.com/308dvph for more information 🤩",bp
Fantastic to see Molly Curling recognised with a Jack Petchey Foundation award. Following Molly's Career Ready internship at BP – which included giving a talk to 300 people at the Science Museum – we've offered her an #apprenticeship when she leaves school.,bp
"Sammen med partnerne har vi besluttet å bygge ut gassfunnet Snefrid Nord ved Aasta Hansteen-feltet i Norskehavet. 👏 Funnet, som etter planen skal starte produksjonen seint i 2019, blir knyttet opp til Aasta Hansteen. De totale investeringene for Snefrid Nord-utbyggingen er på om lag 1,2 milliarder kroner og leverandørkontrakter 🔨🔧 går blant annet til Aker Solutions i Sandnessjøen og Moss, samt Subsea 7 Official 👉http://social.statoil.com/tX",Equinor
"Som hovedsamarbeidspartner av UKA-17 har vi gleden av å introdusere høstens store innovasjonsutfording. Påmeldingen åpner i midten av august, og man kan melde seg på som enkeltperson eller som en gruppe. Vinneren blir offentliggjort 18. oktober, og premien er et summer internship hos Statoil! Nyt sommeren, så sees vi til høsten!",Equinor
"Hva er dine ambisjoner - og bekymringer 😍 🤔 spurte sjef for norsk sokkel, Arne Sigve Nylund, da han møtte sommerstudentene 🎓 våre i Stavanger i dag. Det ble en fin prat om framtiden i energibransjen og behovet for unge 💡 kloke hoder til å skape morgendagens løsninger.",Equinor
Our engineers work on technologies like butyl rubber to keep our tires spinning longer. #SoothingScience,ExxonMobil
See why lowering your blinds can also help lower your heating bill.,ExxonMobil
Step onto the UT Austin campus and you’ll see innovation everywhere – from the world’s largest rock library to the high-tech labs and research centers where our fellows are working to build a cleaner energy future.,ExxonMobil
"Blue Monday? At BP UK we made 20 January a #BrightBlueMonday. With research linking altruistic ‎behaviour to a greater sense of well-being, we got our employees talking ‎about volunteering in the community (and handed round the cupcakes). Inspiring the Future  https://on.bp.com/30C37mR",bp
"Saturday night dinner? No stress, your local BP M&S has got you covered with a wide range of scrumptious & easy meals from the M&S range. What are your Saturday night plans? #BP  #saturdaynight",bp
"Great to participate in yesterday’s Tortoise Thinkin, focused on how the world produces more energy with less carbon. A reminder of the importance of engaging in constructive dialogue & being part of the conversation around the energy transition. Visit  https://on.bp.com/2TxIR4j",bp
"Et imponerende syn! 😍
Kjekt med besøk på Stord i dag av Ap-leder Jonas Gahr Støre og LO-leder Hans-Christian Gabrielsen. På Kværners verft fikk vi vist fram Johan Sverdrup-moduler til boligplattformen samt arbeidet med Njord-plattformen. I tillegg ble det tur for å se på de gigantiske 💨 Hywind-turbinene som skal til Skottland og Aasta Hansteen-skroget som etterhvert skal til Norskehavet. Mye positiv 👷 industriaktivitet!",Equinor
Verden trenger stadig mer energi og utslippene må ned. I 2017 åpnes to havvindparker i Storbritannia: Dudgeon og Hywind Scotland. Sammen med Sheringham Shoal vil de gi fornybar energi til 650.000 britiske hjem. Se flere av våre framtidsplaner 👇,Equinor
Over 650 personer 👷 👷 👷 er nå i innspurten for å gjøre klar Gina Krog for oppstart. 🎉 Her skal det produseres olje og gass i minst 15 år fremover. Det er forventet at Gina Krog vil produsere 218 millioner fat olje i løpet av sin levetid. Dette tilsvarer nesten like mye som alle felt på norsk sokkel produserte i 2016. 👊,Equinor
We’re working with our partners to give agricultural leftovers the ultimate makeover to low-emission biodiesel. Here is one step of the process.,ExxonMobil
See how this beach town has transformed into a biotech hub.,ExxonMobil
Did you know we’re the largest producer of helium in the U.S.? Learn about just a few of the amazing things it can do.,ExxonMobil
"#DidYouKnow? BP has helped more than 200 #apprentices with sponsorship and invaluable ‎offshore experience through OGTAP since ‎‎2002. “Our mantra is ‘invest for the future’,” says North Sea regional learning adviser Greg Nicolson. Find out ‎more at  https://on.bp.com/393LujJ",bp
"50 years investing in education, arts and culture. Find out how we help the UK keep advancing at http://bp.com/ukeir",bp
"Worried you've missed out on a hash brown breakfast?! Don't worry, we serve hash browns all day at #wildbeancafe
https://on.bp.com/2GtDfB2",bp
