Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
TotalEnergies,TotalEnergiesThailand,100077960388305,ENERGY_COMPANY,TH,TotalEnergies is a broad energy company that produces and markets energies on a global scale.,2012-10-31 10:19:47,10328722,10332853,2024-02-04 14:34:25 GMT,2024-02-04,14:34:25,Photo,"6,680",6602,23,13,34,6,1,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100077960388305/posts/414613077814035,"🇿🇦 🇳🇬 🇨🇮 🇨🇩 และนี่คือ 4 ทีมสุดท้าย ที่เข้ารอบลุ้นชิงแชมป์ #TotalEnergiesAFCON2023 . เหล่านักเตะที่กำลังพัฒนาศักยภาพ! ⚽🏆 เรามั่นใจว่า ทุกการแข่งขันหลังจากนี้ จะสนุกและน่าตื่นเต้นอย่างแน่นอน! --- Ladies and gentlemen, meet your #TotalEnergiesAFCON2023 semi-finalists! 🤩 --- 𝑪𝙤𝒏𝙩𝒂𝙘𝒕 𝒖𝙨 🪪 https://empli.fi/temth/ . #TotalEnergies #TotalEnergiesTH #CAF #FootballTogether #TotalEnergiesAFCON2023",https://www.facebook.com/photo.php?fbid=414611444480865&set=a.339550211986989&type=3,,,,,,,,99.7
TotalEnergies,TotalEnergiesEgypt,100064446531755,ENERGY_COMPANY,EG,"TotalEnergies is a broad energy company that produces and markets energies on a global scale: oil and biofuels, natural gas and green gases, renewables, and electricity.",2015-06-17 08:41:39,10284053,10295764,2024-03-19 18:01:54 GMT,2024-03-19,18:01:54,Photo,"11,199",10844,122,42,154,2,6,2,7,20,,-,0,0,0,N/A,https://www.facebook.com/100064446531755/posts/800458462112364,‎بسمولة TBS مفيش زيها ‎طعم ايه ، وحلاوة ايه … ‎علشان كده توتال إنرجيز زودت حلاوتها ‎لو اشتريت واحدة بسمولة من بونجور ، ‎هتاخد كارت خصم ب 100 جنيه علي اي بسمولة تانية - طول شهر رمضان,https://www.facebook.com/photo.php?fbid=800458405445703&set=a.695425195949025&type=3,,,,,,,,91.8
Oman Shell,shelljourneyoman,100064330193816,ENERGY_COMPANY,IN,"Let's make every trip a #Journey2Remember
No matter where you go, Shell helps to make your journeys memorable.

",2016-10-15 09:19:50,9643489,9644220,2024-05-16 13:43:19 BST,2024-05-16,13:43:19,Native Video,"1,914",1576,21,264,21,1,24,3,0,4,owned,Yes,113173,113322,0,00:00:59,https://www.facebook.com/100064330193816/posts/877225261098472,"استمتع بتجربة قيادة معززة مع Shell V-Power الجديد والمطوّر! 🚗💨 يقدّم الخبير حمد الشبلي تجربته لفعالية وقودنا في تنظيف أجزاء المحرك حتى ١٠٠٪؜ ليمنحك أقصى أداء للمحرك. عبئ Shell V-Power واستمتع برحلات مميزة! لمزيد من المعلومات، زر https://go.shell.com/3K0m8a2:=:https://www.shelloman.com.om/ Enjoy enhanced performance for your car with the New and Improved Shell V-Power fuel! 🚗💨 Expert Hamad Al-Shibli provides his experience on clean up of critical engine parts and maximising your engine performance. Fuel with Shell V-Power and enjoy a wonderful driving experience! For more information, visit https://go.shell.com/3K0m8a2:=:https://www.shelloman.com.om/",https://www.facebook.com/shelljourneyoman/videos/1738781200198536/,,,,,,,,91.14
TotalEnergies,TotalEnergiesCote.Ivoire,100078013324741,ENERGY_COMPANY,CI,"TotalEnergies est une compagnie multi-énergies mondiale de production et de fourniture d'énergies : pétrole et biocarburants, gaz naturel et gaz verts, renouvelables et électricité",2019-06-20 12:04:41,10279323,10282725,2024-01-19 21:30:07 GMT,2024-01-19,21:30:07,Native Video,"3,910",3787,11,36,53,1,12,0,0,10,owned,Yes,40418,40543,0,00:03:43,https://www.facebook.com/100078013324741/posts/383981407545634,"Découvrez les émotions des supporteurs des Éléphants de la Côte d’Ivoire 🇨🇮 avant, pendant et après le match face aux Super Eagles Nigeria 🇳🇬 Entre joies, peines et mots de réconfort… Les supporteurs ont beaucoup à dire à l’Équipe nationale de Côte d’Ivoire 👀 Et vous ? Un mot pour la sélection ivoirienne? 😅 #TotalEnergiesAFCON2023 #TotalEnergiesCI #SupporterMazo",https://www.facebook.com/TotalEnergiesCote.Ivoire/videos/1817145685381360/,,,"MICROTROTTOIR TOTALENERGIES CAF CAN Côte d'Ivoire, 2023",,,,,86.89
TotalEnergies,TotalEnergiesTanzania,100064405910835,ENERGY_COMPANY,FR,"
TotalEnergies Kampuni ya kimataifa inayoongoza kwa uzalishaji na uuzaji wa nishati ulimwenguni: mafu",2015-06-03 14:56:21,10270251,10271362,2024-03-23 06:00:24 GMT,2024-03-23,06:00:24,Native Video,"1,589",1559,10,12,4,0,0,0,2,2,owned,Yes,161279,161295,0,00:00:12,https://www.facebook.com/100064405910835/posts/803793411777515,"Kadi ya mafuta ya TotalEnergies ya malipo ya kabla ndiyo zana ya bajeti ambayo biashara yaki inayohitaji, furahia urahisi wa kuoda kadi hii kupitia ww.totalenergies.co.tz/totalenergies-card/our-cards:=:http://ww.totalenergies.co.tz/totalenergies-card/our-cards",https://www.facebook.com/TotalEnergiesTanzania/videos/400028932660003/,,,,,,,,83.63
Shell Madagascar,ShellMadagasikara,100063896590146,ENERGY_COMPANY,IN,"Bienvenue sur la page officielle de Shell Madagascar, gérée en partenariat avec Vivo Energy Madagascar.",2018-11-14 15:40:33,9596789,9598027,2024-01-01 09:00:15 GMT,2024-01-01,09:00:15,Native Video,"8,741",7700,124,27,826,5,16,1,5,37,owned,Yes,488907,489013,0,00:00:06,https://www.facebook.com/100063896590146/posts/811402094333003,"🛣️🚗 Embarquez pour un nouveau voyage vers 2024 avec Shell Madagascar ! Que cette route soit remplie de succès, d'aventures et de découvertes passionnantes. Nous sommes reconnaissants de faire partie de votre trajet. Bonne année à tous. #BonneAnnée",https://www.facebook.com/ShellMadagasikara/videos/906714877726545/,,,,,,,,80.94
Shell,ShellThailand,100088706675032,ENERGY_COMPANY,IN,"ให้เชลล์เป็นส่วนหนึ่งในการเติมพลัง... เพื่อขับเคลื่อนการเดินทางไปด้วยกันกับคุณ
",2022-12-06 13:28:42,9597961,9598422,2024-02-14 01:00:01 GMT,2024-02-14,01:00:01,Photo,"34,764",33569,319,551,174,62,11,4,5,69,,-,0,0,0,N/A,https://www.facebook.com/100088706675032/posts/404761812490705,"เริ่มแล้ววันนี้!! สิทธิพิเศษสำหรับสมาชิกเชลล์ โกพลัสเท่านั้น 2 ขั้นตอนง่าย ๆ ให้คุณปลดล็อกส่วนลดเติมน้ำมันเชลล์ วี-เพาเวอร์ 100 บาท* กันเลยที่ปั๊มเชลล์ใกล้คุณ 👆 เพียงเติมน้ำมันเชลล์ ชนิดใดก็ได้ ครบ 1,200 บาทขึ้นไป/ใบเสร็จ* บอกเบอร์โทร/สแกนผ่านแอปฯ เชลล์ โกพลัส 📱 เพื่อปลดล็อกสิทธิ์ส่วนลดเติมน้ำมัน 100 บาท สำหรับใช้ในครั้งถัดไป (เช็กสิทธิ์ปลดล็อก ผ่านแอปฯ เชลล์ โกพลัส ในหน้าของรางวัล) ✌️ นำสิทธิ์ส่วนลด 100 บาทที่ได้มาใช้เติมน้ำมันเชลล์ วี-เพาเวอร์ ดีเซล หรือเชลล์ วี-เพาเวอร์ แก๊สโซฮอล์ 95 ครบ 1,200 บาทขึ้นไป/ใบเสร็จ* พร้อมบอกเบอร์โทร/สแกนผ่านแอปฯ เชลล์ โกพลัส 👉 ลดทันที 100 บาท! ตั้งแต่วันที่ 14 กุมภาพันธ์ 2567 – 31 มีนาคม 2567 อ่านรายละเอียดเพิ่มเติม คลิก https://go.shell.com/489YDoA:=:https://www.shell.co.th/th_th/new-shell-go-app-plus-more-happiness.html ปลดล็อกส่วนลดเบอร์แรงขนาดนี้! ใครไม่มีแอปฯ เชลล์ โกพลัส ต้องรีบโหลดแล้ว คลิก https://go.shell.com/3SSl3Gp:=:https://www.shellgoplus.com/th-th/ *หมายเหตุ - สำหรับสมาชิกที่สมัครใหม่ และ สมาชิกที่เพิ่งรับข้อเสนอ ข่าวสารพิเศษ รอรับข้อเสนอ 1 วันทำการ เพื่อเข้าร่วมแคมเปญ - สมาชิกเชลล์ โกพลัส สามารถสะสมคะแนนได้ที่​ปั๊มเชลล์ทั่วประเทศฯ ที่ร่วมรายการ - สอบถามรายละเอียดเพิ่มเติม ติดต่อศูนย์บริการลูกค้า​เชลล์ โกพลัส โทร. 0 2697 5858 วันจันทร์ - วันเสาร์ เวลา 09.00 น. - 19.00 น. - เงื่อนไขเป็นไปตามที่บริษัทฯ กำหนด **************************************** ไม่พลาดทุกข่าวสารและโปรโมชันจากเชลล์ กด LIKE หรือติดตามแฟนเพจไว้เลยที่ Shell หรือที่ SHELL LINE Official Account คลิก https://go.shell.com/3wm1mOk:=:https://line.me/R/ti/p/@shell?from=page&openQrModal=true&searchId=shell เพิ่มเติมเกี่ยวกับเชลล์ คลิก https://go.shell.com/48kAb3Q:=:https://www.shell.co.th/ #เชลล์ #ปั๊มเชลล์ #เชลล์ประเทศไทย #shellthailand #shellgoplus #เชลล์โกพลัส #ShellVPower #วีเพาเวอร์ #โปรโมชัน #โปรน้ำมัน #ส่วนลด #ปลดล็อก",https://www.facebook.com/photo.php?fbid=404761812490705&set=a.130776056555950&type=3,,,Timeline photos,,,,,72.12
Oman Shell,shelljourneyoman,100064330193816,ENERGY_COMPANY,IN,"Let's make every trip a #Journey2Remember
No matter where you go, Shell helps to make your journeys memorable.

",2016-10-15 09:19:50,9600073,9600737,2024-02-26 16:00:19 GMT,2024-02-26,16:00:19,Native Video,"1,497",1251,18,175,28,1,19,1,1,3,owned,Yes,274192,274296,0,00:00:15,https://www.facebook.com/100064330193816/posts/822764513211214,"The wait is over! 🎉 Introducing our new and improved Shell V-Power, 🚀 designed to clean up to 100% of critical engine parts with every fill. For more information, visit https://go.shell.com/49q7Om5:=:https://www.shelloman.com.om/ 🌐✨ #ShellOman #ShellVPower",https://www.facebook.com/shelljourneyoman/videos/816338243843013/,,,,,,,,71.29
TotalEnergies,TotalEnergiesBurkinaFaso,100064826075903,ENERGY_COMPANY,FR,Page officielle TotalEnergies Marketing Burkina,2016-09-19 13:22:34,10297335,10299895,2024-02-14 10:15:57 GMT,2024-02-14,10:15:57,Photo,"3,037",2996,25,6,6,1,0,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/100064826075903/posts/799761825528013,"Spéciale promo! Cette Saint-Valentin, vous aurez 2 fois plus de raisons d'aimer avec nous. #TotalEnergies #TotalEnergiesMarketingBurkina #SaintValentin #PromoStValentin #Love",https://www.facebook.com/photo.php?fbid=799761802194682&set=a.711583007679229&type=3,,,,,,,,69.02
TotalEnergies,TotalEnergiesCambodge,100064761486923,ENERGY_COMPANY,KH,TotalEnergies គឺជាក្រុមហ៊ុនថាមពលចម្រុះដែលផលិតនិងចែកចាយថាមពលទូទាំងពិភពលោក។,2014-06-16 09:31:37,10325942,10337652,2024-05-28 12:00:03 BST,2024-05-28,12:00:03,Native Video,"3,625",2666,38,58,764,8,49,2,0,40,owned,Yes,170112,170963,0,00:04:19,https://www.facebook.com/100064761486923/posts/882333433935365,"[English below] 🤩 លឺថាថ្ងៃនេះមានបុគ្គលិកថ្មីនៅតូតាល់អេនើជី?​ ចង់ដឹងអត់ ថាគាត់ជាអ្នកណា🤔? តោះ មកទស្សនាវីដេអូនេះជាមួយយើងទាំងអស់គ្នា! ដូចដែលអ្នកបាន​ដឹងហើយថា អុិចសែលលៀម គឺជាប្រភេទប្រេងឥន្ធនៈ ដែលជួយសម្អាតកាកសំណល់ដែលកកជាប់ម៉ាស៊ីនយានយន្តរបស់អ្នក នឹងជួយកាត់បន្ថយឧស្ម័នកាបូនិច ធ្វើឲ្យម៉ាស៊ីនមានកំហាប់ខ្ពស់ ជួយពន្យាអាយុកាលរបស់យានយន្តឲ្យដំណើរការបានយូរអង្វែង នឹងជួយអោយអ្នកធ្វើដំណើរបានឆ្ងាយជាងមុនដល់ទៅ 28គីឡូមែត្រ! នៅចាំអីទៀត? មកទទួលយកអត្ថប្រយោជន៍ ពីប្រេងឥន្ធនៈអុិចសែលលៀម នៅតូតាល់អេនើជី ឥឡូវ​នេះ! សម្រាប់ព័ត៌មានបន្ថែម សូមចូលទៅកាន់ https://kh.totalenergies.com/en/excellium-formula-4 🤩We heard that today we have a new TotalEnergies staff, who is she 🤔? Let’s watch this video together! 🤗 🛠️ As you have known that Excellium supports to clean your vehicle engine, reduce CO2 release, provide a high-concentration to your engine, extend the engine age longer , and also be able to deliver more distance up to 28 kilometers! ✨ What are you waiting for? Come and take Excellium benefits at TotalEnergies​ now! For more information, please click on our website: https://kh.totalenergies.com/en/excellium-formula-4 📌 Telegram Channel: https://t.me/TotalEnergies_Chatbot ☎️ 1800-20-3333 Monday to Friday from 8am - 6pm (free). 📧 customer.kh@totalenergies.com 🌐 kh.totalenergies.com ⬇️ Service - TotalEnergies app #TotalEnergies",https://www.facebook.com/TotalEnergiesCambodge/videos/302677082904601/,,,,,,,,67.13
TotalEnergies,TotalEnergiesMaroc,100077499667460,ENERGY_COMPANY,MA,"
TotalEnergies est une compagnie multi-énergies mondiale de production et de fourniture d’énergies : pétrole et biocarburants, gaz naturel et gaz verts, renouvelables et électricité.",2012-04-06 17:55:37,10313557,10322101,2024-05-03 09:01:46 BST,2024-05-03,09:01:46,Photo,"7,949",7544,25,43,273,5,14,7,8,30,,-,0,0,0,N/A,https://www.facebook.com/100077499667460/posts/463767812883204,Impossible de le manquer ! ✨ Pouvez-vous repérer le RobotQuartz sur chacune des images ? 🔍🤖 ما يمكنش تفوتوه ✨! واش تقدرو تلقاو الروبوت كوارتز فكل صورة ؟ 🔍🤖 #TotalEnergies #Quartz #RobotQuartz #Surprise,https://www.facebook.com/photo.php?fbid=463767392883246&set=a.334065865853400&type=3,,,Photos from TotalEnergies's post,,,,,56.38
TotalEnergies,TotalEnergiesThailand,100077960388305,ENERGY_COMPANY,TH,TotalEnergies is a broad energy company that produces and markets energies on a global scale.,2012-10-31 10:19:47,10276530,10280551,2024-02-29 14:45:54 GMT,2024-02-29,14:45:54,Photo,"3,316",2040,816,442,11,2,1,1,0,3,,-,0,0,0,N/A,https://www.facebook.com/100077960388305/posts/428976166377726,ร่วมสนุก กิจกรรมเลือกทีมที่ใช่ กับจังหวัดที่ชอบ กับป้าย Billboard - TotalEnergies 🎉🏃‍♂️ --- กทม 🆅🆂 ชลบุรี กทม 🆅🆂 ชลบุรี กทม 🆅🆂 ชลบุรี --- . โดยบอกทีมที่คุณเลือก ในคอมเมนต์ด้านล่างนี้เลย! ร่วมสนุกและลุ้นรับรางวัลพิเศษ! 🎁 🔖 บัตรกำนัลเทสโกโลตัส มูลค่า 500 บาท 3 รางวัล 🔖 เสื้อคลุมแขนยาว สุดเท่ TotalEnergies 5 รางวัล 🔖 ชุดกล่องข้าวรักษ์โลก TotalEnergies 5 รางวัล 🔖 หมวก TotalEnergies 10 รางวัล 🔖 ถุงผ้าแคนวาส TotalEnergies 10 รางวัล --- 📌กติการ่วมสนุก : 1. กด Like & Share โพสต์นี้แบบสาธารณะ 2. กด Like & Follow เพจ TotalEnergies (TH) 3. ใช้ Facebook Account ที่มีตัวตนจริงในการร่วมกิจกรรม 4. ร่วมกิจกรรมตอบคำถามใต้โพสต์นี้เท่านั้น 5. ติด Hashtag บนโพตส์ที่ Share #TotalEnergiesTH #TotalEnergiesOOH #TEMTHBKK #TEMTHCBI #Quatz #Rubia #HiPerf 6. ระยะเวลาสิ้นสุดกิจกรรมวันที่ 25 มี.ค. 2567 (เวลา 23.59 น.) 7. ประกาศผลวันที่ 31 มี.ค. 2567 เวลา 16.00 น. เป็นต้นไป ทาง Facebook Page: TotalEnergies (TH) 8. คณะกรรมการจะทำการคัดเลือกผู้โชคดีจากการสุ่ม จากทีมที่มีจำนวนสมาชิกมากที่สุดในคอนเเมนต์ และจะต้องเป็นผู้ที่ทำตามกติกาของกิจกรรมครบถ้วนเท่านั้น . ** คำตัดสินของคณะกรรมการถือเป็นที่สิ้นสุด *** เงื่อนไขและรายละเอียดเป็นไปตามที่บริษัทฯ กำหนด และขอสงวนสิทธิ์ในการเปลี่ยนแปลงเงื่อนไขโดยไม่ต้องแจ้งให้ทราบล่วงหน้า --- 𝑪𝙤𝒏𝙩𝒂𝙘𝒕 𝒖𝙨 🪪 https://empli.fi/temth/ #TotalEnergiesTH #TotalEnergiesOOH #TEMTHBKK #TEMTHCBI #Quatz #Rubia #HiPerf,https://www.facebook.com/photo.php?fbid=428977806377562&set=a.339550191986991&type=3,,,,,,,,49.49
TotalEnergies,TotalEnergiesSpain,100063829036147,ENERGY_COMPANY,ES,"TotalEnergies es una gran empresa multi-energías que produce y comercializa energías a escala mundial: petróleo y biocombustibles, gas natural y gases no contaminantes, energías renovables y electricidad. ",2019-09-05 08:39:15,10276019,10279230,2024-02-12 15:10:12 GMT,2024-02-12,15:10:12,Native Video,"1,580",1533,9,11,21,0,1,1,0,4,owned,Yes,374189,374193,0,00:01:39,https://www.facebook.com/100063829036147/posts/856921926445434,"El grupo de WhatsApp del trabajo, el lugar donde te dicen el menú de la cafetería y cómo leer la factura del gas.",https://www.facebook.com/TotalEnergiesSpain/videos/703117798607295/,,,,,,,,49.38
TotalEnergies,TotalEnergiesCote.Ivoire,100078013324741,ENERGY_COMPANY,CI,"TotalEnergies est une compagnie multi-énergies mondiale de production et de fourniture d'énergies : pétrole et biocarburants, gaz naturel et gaz verts, renouvelables et électricité",2019-06-20 12:04:41,10287609,10292600,2024-01-14 22:41:16 GMT,2024-01-14,22:41:16,Native Video,"2,208",2052,11,64,70,1,2,0,1,7,owned,Yes,48233,48557,0,00:02:23,https://www.facebook.com/100078013324741/posts/381061437837631,"Quelle belle cérémonie d'ouverture la Côte d'Ivoire nous a offerte 🤩🇨🇮! Bien sûr, nous étions sur les lieux pour recueillir les impressions du public sur l’ambiance, la cérémonie d’ouverture et les pronostics de match... Certains avaient vu juste ! Que d'émotions dans cette TotalEnergies CAF CAN Côte d'Ivoire, 2023 🎉⚽ #TotalEnergiesAFCON2023 #FootballTogether #FeaturedByPulse #CAN2023avecPulse",https://www.facebook.com/TotalEnergiesCote.Ivoire/videos/397199106200744/,,,MATCH D'OUVERTURE TOTALENERGIES CAF CAN CÔTE D'IVOIRE 2023,,,,,49.07
Shell,ShellThailand,100088706675032,ENERGY_COMPANY,IN,"ให้เชลล์เป็นส่วนหนึ่งในการเติมพลัง... เพื่อขับเคลื่อนการเดินทางไปด้วยกันกับคุณ
",2022-12-06 13:28:42,9595618,9596060,2024-01-31 07:30:01 GMT,2024-01-31,07:30:01,Native Video,"11,097",10414,172,276,172,22,14,4,6,17,owned,Yes,3773954,3775774,0,00:00:38,https://www.facebook.com/100088706675032/posts/395445210089032,ครั้งแรกในเมืองไทย ให้คุณเป็นเจ้าของรถยนต์ในฝันที่คนทั้งโลกอยากเป็นเจ้าของ Shell Motorsport Collection ลิขสิทธิ์แท้ ของสะสม Limited 7 แบบ 7 คัน ที่คุณพลาดไม่ได้! ครั้งแรกที่คุณจะสามารถบังคับรถแข่งให้มีความเร็วในแบบของคุณ ด้วยระบบบลูทูธ จากโทรศัพท์มือถือ เป็นเจ้าของได้ง่าย ๆ เมื่อซื้อหรือเปลี่ยนถ่ายน้ำมันเครื่องที่ศูนย์เชลล์ เฮลิกส์ พลัส ในปั๊มเชลล์เท่านั้น ตั้งแต่วันที่ 1 กุมภาพันธ์ 2567 – 31 มีนาคม 2567 ที่ศูนย์เชลล์ เฮลิกส์ พลัส ในปั๊มเชลล์ *เงื่อนไขเป็นไปตามที่บริษัทฯ กำหนด เช็คพิกัดศูนย์เชลล์ เฮลิกส์ พลัส ในปั๊มเชลล์ กว่า 400 สาขาทั่วประเทศ คลิก https://go.shell.com/3ugZw0M:=:https://www.google.com/maps/d/viewer?mid=1sricCJowkB3Jm3ojybF2UoDaOubyEBl5 **************************************** ไม่พลาดทุกข่าวสารและโปรโมชันจากเชลล์ กด LIKE หรือติดตามแฟนเพจไว้เลยที่ Shell หรือที่ SHELL LINE Official Account คลิก https://go.shell.com/3OqumdY:=:https://line.me/R/ti/p/@276jypbi?from=page&openQrModal=true&searchId=276jypbi เกี่ยวกับผลิตภัณฑ์ การบริการ และคำถามอื่น ๆ กรุณาติดต่อศูนย์บริการลูกค้าเชลล์ 0 2657 9888 วันจันทร์ - เสาร์ 8.00 - 17.00 น. (ยกเว้นวันหยุดนักขัตฤกษ์) เพิ่มเติมเกี่ยวกับเชลล์ คลิก https://go.shell.com/48T87FH:=:https://www.shell.co.th/ #เชลล์ #ปั๊มเชลล์ #เชลล์ประเทศไทย #shellthailand #Motorsport #โปรโมชัน #ของสะสม #รถบังคับ #น้ำมันเครื่อง #เปลี่ยนถ่ายน้ำมันเครื่อง #ShellHelixOilChangePlus #ShellHelixPlus #OnlyatShell #OnlyforYou,https://www.facebook.com/ShellThailand/videos/1101665454358507/,,,Shell Motorsport Collection ลิขสิทธิ์แท้ ของสะสม Limited 7 แบบ 7 คัน ที่คุณพลาดไม่ได้!,,,,,48.89
